k_train_datasets,train_set,test_dataset,best_threshold,precision,recall,TP,FP,FN,TN,old_ber,new_ber,ber_reduction
3,crp_dataset_8_1_5.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_2.csv,0.7909743,0.8387096774058274,0.4369747899122943,52,10,67,127,0.03945312499999999,0.003931451612903226,0.03552167338709677
3,crp_dataset_8_1_5.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_7.csv,0.7909743,0.9695431472032003,0.868181818177872,191,6,29,30,0.0095703125,0.0009835025380710658,0.008586809961928935
3,crp_dataset_8_1_5.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_1.csv,0.7909743,0.9302325581179016,0.3174603174577979,40,3,86,127,0.0252685546875,0.0011627906976744186,0.02410576398982558
3,crp_dataset_8_1_5.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_8.csv,0.623227,0.7070707070635649,0.5072463768079185,70,29,68,89,0.0283203125,0.012184343434343436,0.016135969065656564
3,crp_dataset_8_1_5.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_4.csv,0.623227,0.8270676691667138,0.8396946564821398,110,23,21,102,0.023046875,0.007142857142857143,0.01590401785714286
3,crp_dataset_8_1_5.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_7.csv,0.623227,0.893442622947158,0.9909090909045868,218,26,2,10,0.0095703125,0.005788934426229508,0.0037813780737704925
3,crp_dataset_8_1_5.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_1.csv,0.623227,0.8624999999892187,0.5476190476147014,69,11,57,119,0.0252685546875,0.004921875,0.0203466796875
3,crp_dataset_8_1_5.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_6.csv,0.623227,0.7164179104424149,0.6857142857093879,96,38,44,78,0.026928710937500003,0.01683768656716418,0.010091024370335822
3,crp_dataset_8_1_5.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_8.csv,0.61752915,0.7471264367730215,0.47101449275021007,65,22,73,96,0.0283203125,0.009267241379310343,0.019053071120689657
3,crp_dataset_8_1_5.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_4.csv,0.61752915,0.8307692307628403,0.8244274809097373,108,22,23,103,0.023046875,0.00778846153846154,0.015258413461538462
3,crp_dataset_8_1_5.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_2.csv,0.61752915,0.7363636363569421,0.6806722689018431,81,29,38,108,0.03945312499999999,0.01505681818181818,0.024396306818181814
3,crp_dataset_8_1_5.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_1.csv,0.61752915,0.9010989010889989,0.6507936507884857,82,9,44,121,0.0252685546875,0.002197802197802198,0.023070752489697803
3,crp_dataset_8_1_5.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_6.csv,0.61752915,0.718120805364308,0.7642857142802552,107,42,33,74,0.026928710937500003,0.01740771812080537,0.009520992816694634
3,crp_dataset_8_1_5.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_8.csv,0.6385153,0.7692307692209073,0.4347826086925016,60,18,78,100,0.0283203125,0.00657051282051282,0.021749799679487182
3,crp_dataset_8_1_5.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_4.csv,0.6385153,0.8739495798245887,0.7938931297649322,104,15,27,110,0.023046875,0.005777310924369748,0.017269564075630253
3,crp_dataset_8_1_5.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_2.csv,0.6385153,0.7755102040737193,0.6386554621795071,76,22,43,115,0.03945312499999999,0.00860969387755102,0.030843431122448972
3,crp_dataset_8_1_5.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_7.csv,0.6385153,0.9201680672230246,0.9954545454500207,219,19,1,17,0.0095703125,0.0046743697478991595,0.004895942752100841
3,crp_dataset_8_1_5.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_6.csv,0.6385153,0.7894736842045905,0.749999999994643,105,28,35,88,0.026928710937500003,0.01193609022556391,0.014992620711936093
3,crp_dataset_8_1_5.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_8.csv,0.6303351,0.759493670876462,0.4347826086925016,60,19,78,99,0.0283203125,0.007674050632911391,0.02064626186708861
3,crp_dataset_8_1_5.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_4.csv,0.6303351,0.8760330578439997,0.8091603053373347,106,15,25,110,0.023046875,0.004390495867768595,0.018656379132231407
3,crp_dataset_8_1_5.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_2.csv,0.6303351,0.7959183673388172,0.6554621848684414,78,20,41,117,0.03945312499999999,0.007653061224489796,0.031800063775510194
3,crp_dataset_8_1_5.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_7.csv,0.6303351,0.911764705878522,0.9863636363591529,217,21,3,15,0.0095703125,0.00464810924369748,0.004922203256302521
3,crp_dataset_8_1_5.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_1.csv,0.6303351,0.9117647058689445,0.49206349205958677,62,6,64,124,0.0252685546875,0.0027573529411764708,0.02251120174632353
3,crp_dataset_8_1_5.csv|crp_dataset_8_1_2.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_8.csv,0.6072891,0.7611940298393851,0.36956521738862635,51,16,87,102,0.0283203125,0.006063432835820896,0.022256879664179104
3,crp_dataset_8_1_5.csv|crp_dataset_8_1_2.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_4.csv,0.6072891,0.9320388349424074,0.7328244274753221,96,7,35,118,0.023046875,0.0016383495145631068,0.021408525485436893
3,crp_dataset_8_1_5.csv|crp_dataset_8_1_2.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_3.csv,0.6072891,0.9473684210443213,0.6242774566437903,108,6,65,77,0.019604492187500003,0.0025767543859649125,0.01702773780153509
3,crp_dataset_8_1_5.csv|crp_dataset_8_1_2.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_1.csv,0.6072891,0.9803921568435218,0.39682539682224743,50,1,76,129,0.0252685546875,0.0004901960784313725,0.02477835860906863
3,crp_dataset_8_1_5.csv|crp_dataset_8_1_2.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_6.csv,0.6072891,0.9176470588127336,0.5571428571388776,78,7,62,109,0.026928710937500003,0.004779411764705883,0.02214929917279412
3,crp_dataset_8_1_5.csv|crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_8.csv,0.62134624,0.799999999991111,0.521739130431002,72,18,66,100,0.0283203125,0.006875,0.0214453125
3,crp_dataset_8_1_5.csv|crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_4.csv,0.62134624,0.8655462184801215,0.7862595419787309,103,16,28,109,0.023046875,0.006039915966386555,0.017006959033613447
3,crp_dataset_8_1_5.csv|crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_3.csv,0.62134624,0.8787878787812213,0.670520231209997,116,16,57,67,0.019604492187500003,0.006581439393939393,0.01302305279356061
3,crp_dataset_8_1_5.csv|crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_7.csv,0.62134624,0.9012345678975259,0.9954545454500207,219,24,1,12,0.0095703125,0.005735596707818929,0.0038347157921810714
3,crp_dataset_8_1_5.csv|crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_6.csv,0.62134624,0.7633587786201271,0.7142857142806123,100,31,40,85,0.026928710937500003,0.013311068702290076,0.013617642235209927
3,crp_dataset_8_1_5.csv|crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_8.csv,0.61852956,0.7407407407315958,0.4347826086925016,60,21,78,97,0.0283203125,0.009722222222222222,0.018598090277777778
3,crp_dataset_8_1_5.csv|crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_4.csv,0.61852956,0.89830508473815,0.8091603053373347,106,12,25,113,0.023046875,0.0030190677966101696,0.02002780720338983
3,crp_dataset_8_1_5.csv|crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_3.csv,0.61852956,0.9210526315708679,0.6069364161814629,105,9,68,74,0.019604492187500003,0.003344298245614035,0.016260193941885968
3,crp_dataset_8_1_5.csv|crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_7.csv,0.61852956,0.9441860465072364,0.9227272727230785,203,12,17,24,0.0095703125,0.002819767441860465,0.006750545058139536
3,crp_dataset_8_1_5.csv|crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_1.csv,0.61852956,0.8730158730020157,0.43650793650447217,55,8,71,122,0.0252685546875,0.0031746031746031746,0.022093951512896826
3,crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_8.csv,0.7084481,0.7738095238003118,0.47101449275021007,65,19,73,99,0.0283203125,0.007291666666666667,0.02102864583333333
3,crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_4.csv,0.7084481,0.8583333333261806,0.7862595419787309,103,17,28,108,0.023046875,0.006145833333333334,0.01690104166666667
3,crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_3.csv,0.7084481,0.889763779520553,0.6531791907476695,113,14,60,69,0.019604492187500003,0.004822834645669291,0.014781657541830712
3,crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_2.csv,0.7084481,0.7821782178140378,0.6638655462129087,79,22,40,115,0.03945312499999999,0.00724009900990099,0.032213025990099
3,crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_6.csv,0.7084481,0.7499999999941407,0.6857142857093879,96,32,44,84,0.026928710937500003,0.014746093750000001,0.012182617187500001
3,crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_8.csv,0.7204106,0.7662337662238151,0.4275362318809599,59,18,79,100,0.0283203125,0.008522727272727272,0.019797585227272728
3,crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_4.csv,0.7204106,0.8813559321959207,0.7938931297649322,104,14,27,111,0.023046875,0.0038665254237288133,0.01918034957627119
3,crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_3.csv,0.7204106,0.954128440358219,0.601156069360687,104,5,69,78,0.019604492187500003,0.0016055045871559632,0.01799898760034404
3,crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_2.csv,0.7204106,0.8333333333246528,0.6722689075573759,80,16,39,121,0.03945312499999999,0.005273437500000001,0.03417968749999999
3,crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_1.csv,0.7204106,0.8870967741792404,0.43650793650447217,55,7,71,123,0.0252685546875,0.0031249999999999997,0.0221435546875
3,crp_dataset_8_1_5.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_8.csv,0.6612848,0.7692307692209073,0.4347826086925016,60,18,78,100,0.0283203125,0.0070512820512820505,0.02126903044871795
3,crp_dataset_8_1_5.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_4.csv,0.6612848,0.9051724137853002,0.8015267175511335,105,11,26,114,0.023046875,0.0036099137931034486,0.01943696120689655
3,crp_dataset_8_1_5.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_3.csv,0.6612848,0.9256198347030941,0.6473988439268937,112,9,61,74,0.019604492187500003,0.0025309917355371904,0.017073500451962813
3,crp_dataset_8_1_5.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_2.csv,0.6612848,0.7864077669826562,0.6806722689018431,81,22,38,115,0.03945312499999999,0.008191747572815532,0.03126137742718446
3,crp_dataset_8_1_5.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_7.csv,0.6612848,0.9279661016909833,0.9954545454500207,219,17,1,19,0.0095703125,0.0033368644067796613,0.006233448093220339
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_5.csv,0.7115983,0.833333333324074,0.7499999999925,75,15,25,141,0.039282226562499994,0.004652777777777777,0.03462944878472222
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_2.csv,0.7115983,0.7864077669826562,0.6806722689018431,81,22,38,115,0.03945312499999999,0.006735436893203882,0.03271768810679611
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_7.csv,0.7115983,0.948051948047844,0.9954545454500207,219,12,1,24,0.0095703125,0.001948051948051948,0.007622260551948053
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_1.csv,0.7115983,0.8615384615252071,0.4444444444409171,56,9,70,121,0.0252685546875,0.005,0.0202685546875
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_3.csv,crp_dataset_8_1_6.csv,0.7115983,0.9240506328996955,0.521428571424847,73,6,67,110,0.026928710937500003,0.002689873417721519,0.024238837519778483
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_5.csv,0.6091308,0.7872340425448167,0.7399999999926,74,20,26,136,0.039282226562499994,0.007313829787234043,0.03196839677526595
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_3.csv,0.6091308,0.9439252336360381,0.5838150288983595,101,6,72,77,0.019604492187500003,0.0016939252336448597,0.017910566953855143
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_7.csv,0.6091308,0.9461883408029319,0.9590909090865496,211,12,9,24,0.0095703125,0.0017937219730941702,0.0077765905269058305
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_1.csv,0.6091308,0.8939393939258493,0.46825396825025195,59,7,67,123,0.0252685546875,0.0026515151515151512,0.02261703953598485
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_6.csv,0.6091308,0.9199999999877333,0.4928571428536225,69,6,71,110,0.026928710937500003,0.005083333333333333,0.02184537760416667
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_5.csv,0.7501431,0.8333333333234126,0.699999999993,70,14,30,142,0.039282226562499994,0.0047619047619047615,0.034520321800595236
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_3.csv,0.7501431,0.9901960784216647,0.5838150288983595,101,1,72,82,0.019604492187500003,0.00024509803921568627,0.019359394148284317
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_2.csv,0.7501431,0.8241758241667673,0.6302521008350399,75,16,44,121,0.03945312499999999,0.004601648351648352,0.03485147664835164
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_1.csv,0.7501431,0.9482758620526159,0.43650793650447217,55,3,71,127,0.0252685546875,0.0010775862068965517,0.02419096848060345
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_6.csv,0.7501431,0.9666666666505556,0.4142857142827551,58,2,82,114,0.026928710937500003,0.0008333333333333334,0.02609537760416667
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_5.csv,0.6149529,0.799999999991111,0.7199999999928,72,18,28,138,0.039282226562499994,0.006458333333333332,0.032823893229166665
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_3.csv,0.6149529,0.9449541284316977,0.5953757225399111,103,6,70,77,0.019604492187500003,0.0017775229357798164,0.017826969251720188
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_2.csv,0.6149529,0.7934782608609404,0.6134453781461054,73,19,46,118,0.03945312499999999,0.00794836956521739,0.0315047554347826
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_7.csv,0.6149529,0.9298245613994306,0.9636363636319836,212,16,8,20,0.0095703125,0.0036732456140350874,0.005897066885964914
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_6.csv,0.6149529,0.8734177215079314,0.4928571428536225,69,10,71,106,0.026928710937500003,0.008306962025316455,0.018621748912183548
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_5.csv,0.6455424,0.8505747126339014,0.7399999999926,74,13,26,143,0.039282226562499994,0.004166666666666667,0.03511555989583333
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_3.csv,0.6455424,0.9459459459374239,0.6069364161814629,105,6,68,77,0.019604492187500003,0.0014076576576576576,0.018196834529842346
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_2.csv,0.6455424,0.8315789473596675,0.6638655462129087,79,16,40,121,0.03945312499999999,0.0059210526315789476,0.03353207236842105
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_7.csv,0.6455424,0.9543378995390214,0.9499999999956819,209,10,11,26,0.0095703125,0.0016837899543378997,0.0078865225456621
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_1.csv,0.6455424,0.9062499999858398,0.460317460313807,58,6,68,124,0.0252685546875,0.0021484374999999997,0.0231201171875
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_5.csv,0.6610653,0.8214285714187924,0.6899999999931,69,15,31,141,0.039282226562499994,0.005208333333333333,0.03407389322916666
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_4.csv,0.6610653,0.8849557522045579,0.7633587786201271,100,13,31,112,0.023046875,0.005641592920353983,0.01740528207964602
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_7.csv,0.6610653,0.9417040358702167,0.9545454545411157,210,13,10,23,0.0095703125,0.002690582959641256,0.006879729540358745
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_1.csv,0.6610653,0.869565217378702,0.4761904761866969,60,9,66,121,0.0252685546875,0.004076086956521739,0.02119246773097826
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_2.csv,crp_dataset_8_1_6.csv,0.6610653,0.8541666666577691,0.5857142857101021,82,14,58,102,0.026928710937500003,0.007226562500000001,0.0197021484375
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_5.csv,0.6013992,0.7956989247226268,0.7399999999926,74,19,26,137,0.039282226562499994,0.007190860215053764,0.03209136634744623
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_4.csv,0.6013992,0.8059701492477167,0.8244274809097373,108,26,23,99,0.023046875,0.00830223880597015,0.014744636194029851
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_2.csv,0.6013992,0.6974789915907774,0.6974789915907774,83,36,36,101,0.03945312499999999,0.02137605042016807,0.01807707457983192
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_1.csv,0.6013992,0.8620689655073325,0.5952380952333711,75,12,51,118,0.0252685546875,0.004741379310344828,0.02052717537715517
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_6.csv,0.6013992,0.7999999999930435,0.6571428571381633,92,23,48,93,0.026928710937500003,0.010815217391304347,0.016113493546195658
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_5.csv,0.6647972,0.8020833333249783,0.7699999999923,77,19,23,137,0.039282226562499994,0.005729166666666667,0.03355305989583333
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_4.csv,0.6647972,0.7703703703646639,0.7938931297649322,104,31,27,94,0.023046875,0.010833333333333334,0.012213541666666668
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_2.csv,0.6647972,0.7079646017636463,0.6722689075573759,80,33,39,104,0.03945312499999999,0.01913716814159292,0.02031595685840707
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_7.csv,0.6647972,0.8835341365426365,0.9999999999954546,220,29,0,7,0.0095703125,0.006852409638554216,0.002717902861445785
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_6.csv,0.6647972,0.6481481481441472,0.749999999994643,105,57,35,59,0.026928710937500003,0.021141975308641977,0.005786735628858026
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_5.csv,0.6154811,0.7499999999925,0.7499999999925,75,25,25,131,0.039282226562499994,0.008125,0.031157226562499994
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_4.csv,0.6154811,0.8244274809097373,0.8244274809097373,108,23,23,102,0.023046875,0.00715648854961832,0.015890386450381683
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_2.csv,0.6154811,0.7663551401797537,0.6890756302463102,82,25,37,112,0.03945312499999999,0.009228971962616822,0.03022415303738317
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_7.csv,0.6154811,0.9045643153489438,0.9909090909045868,218,23,2,13,0.0095703125,0.005031120331950207,0.004539192168049794
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_1.csv,0.6154811,0.8227848101161672,0.5158730158689216,65,14,61,116,0.0252685546875,0.006170886075949367,0.019097668611550635
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_2.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_5.csv,0.6051191,0.8795180722785599,0.7299999999926999,73,10,27,146,0.039282226562499994,0.0036897590361445786,0.03559246752635541
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_2.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_4.csv,0.6051191,0.91304347825293,0.8015267175511335,105,10,26,115,0.023046875,0.004021739130434783,0.019025135869565217
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_2.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_3.csv,0.6051191,0.936936936928496,0.601156069360687,104,7,69,76,0.019604492187500003,0.002195945945945946,0.01740854624155406
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_2.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_1.csv,0.6051191,0.909090909077135,0.4761904761866969,60,6,66,124,0.0252685546875,0.0023674242424242425,0.022901130445075756
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_2.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_6.csv,0.6051191,0.8351648351556575,0.5428571428532654,76,15,64,101,0.026928710937500003,0.008379120879120879,0.018549590058379126
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_5.csv,0.60844505,0.8160919540136081,0.7099999999929,71,16,29,140,0.039282226562499994,0.004956896551724138,0.034325330010775854
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_4.csv,0.60844505,0.8691588784965499,0.7099236641167181,93,14,38,111,0.023046875,0.006483644859813085,0.016563230140186916
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_3.csv,0.60844505,0.9237288135514938,0.6300578034645662,109,9,64,74,0.019604492187500003,0.004766949152542373,0.014837543034957629
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_7.csv,0.60844505,0.9075630252062707,0.981818181813719,216,22,4,14,0.0095703125,0.00506827731092437,0.004502035189075631
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_2.csv|crp_dataset_8_1_1.csv,crp_dataset_8_1_6.csv,0.60844505,0.8130841121419338,0.6214285714241327,87,20,53,96,0.026928710937500003,0.012675233644859812,0.01425347729264019
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_5.csv,0.6026388,0.7628865979302795,0.7399999999926,74,23,26,133,0.039282226562499994,0.009922680412371133,0.02935954615012886
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_4.csv,0.6026388,0.8739495798245887,0.7938931297649322,104,15,27,110,0.023046875,0.0038865546218487396,0.019160320378151262
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_3.csv,0.6026388,0.9230769230690336,0.6242774566437903,108,9,65,74,0.019604492187500003,0.0028846153846153848,0.016719876802884618
3,crp_dataset_8_1_8.csv|crp_dataset_8_1_2.csv|crp_dataset_8_1_6.csv,crp_dataset_8_1_7.csv,0.6026388,0.9224137930994724,0.9727272727228513,214,18,6,18,0.0095703125,0.0039870689655172415,0.005583243534482759
