model,k_train_datasets,train_set,test_dataset,best_threshold,precision,recall,TP,FP,FN,TN,old_ber,new_ber,ber_reduction
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_8.csv,0.8063922205245735,0.9999999999859155,0.5144927536194602,71,0,67,118,0.0283203125,0.00272887323943662,0.02559143926056338
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_5.csv,0.8063922205245735,0.9999999999870129,0.7699999999923,77,0,23,156,0.039282226562499994,0.0013798701298701301,0.03790235643262987
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_6.csv,0.6066666666666667,0.6666666666633987,0.9714285714216327,136,68,4,48,0.026928710937500003,0.01829044117647059,0.008638269761029414
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_1.csv,0.6066666666666667,0.9393939393844505,0.7380952380893802,93,6,33,124,0.0252685546875,0.0015151515151515154,0.023753403172348486
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_8.csv,0.6066666666666667,0.9186046511521092,0.5724637681117938,79,7,59,111,0.0283203125,0.003851744186046511,0.024468568313953488
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_4.csv,0.6066666666666667,0.9416666666588194,0.8625954198407436,113,7,18,118,0.023046875,0.004270833333333333,0.018776041666666667
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_6.csv,0.670140358307025,0.9999999999882353,0.6071428571385205,85,0,55,116,0.026928710937500003,0.00022058823529411768,0.026708122702205885
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_1.csv,0.670140358307025,0.9999999999852941,0.5396825396782565,68,0,58,130,0.0252685546875,9.191176470588235e-05,0.025176642922794118
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_3.csv,0.670140358307025,0.9999999999913792,0.670520231209997,116,0,57,83,0.019604492187500003,0.0,0.019604492187500003
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_7.csv,0.670140358307025,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_6.csv,0.6206649183384614,0.9999999999882353,0.6071428571385205,85,0,55,116,0.026928710937500003,0.00022058823529411768,0.026708122702205885
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_1.csv,0.6206649183384614,0.9999999999855071,0.5476190476147014,69,0,57,130,0.0252685546875,9.057971014492754e-05,0.025177974977355074
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_3.csv,0.6206649183384614,0.9999999999913792,0.670520231209997,116,0,57,83,0.019604492187500003,0.0,0.019604492187500003
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_5.csv,0.6206649183384614,0.9999999999880952,0.8399999999916,84,0,16,156,0.039282226562499994,0.0015625,0.03771972656249999
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_6.csv,0.6934962292609351,0.9999999999868421,0.5428571428532654,76,0,64,116,0.026928710937500003,8.223684210526316e-05,0.02684647409539474
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_1.csv,0.6934962292609351,0.9999999999843749,0.5079365079324767,64,0,62,130,0.0252685546875,9.765625e-05,0.0251708984375
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_3.csv,0.6934962292609351,0.9999999999910714,0.6473988439268937,112,0,61,83,0.019604492187500003,0.0,0.019604492187500003
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_4.csv,0.6934962292609351,0.999999999990909,0.8396946564821398,110,0,21,125,0.023046875,0.0002840909090909091,0.022762784090909094
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_6.csv,0.7007843137254902,0.9999999999878049,0.5857142857101021,82,0,58,116,0.026928710937500003,7.621951219512195e-05,0.02685249142530488
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_1.csv,0.7007843137254902,0.9999999999846153,0.5158730158689216,65,0,61,130,0.0252685546875,9.615384615384615e-05,0.025172400841346153
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_3.csv,0.7007843137254902,0.9999999999910714,0.6473988439268937,112,0,61,83,0.019604492187500003,0.0,0.019604492187500003
RF,4,crp_dataset_8_1_2.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_8.csv,0.7007843137254902,0.9999999999861111,0.521739130431002,72,0,66,118,0.0283203125,0.002864583333333333,0.025455729166666666
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_2.csv,0.6658333333333334,0.9999999999878049,0.6890756302463102,82,0,37,137,0.03945312499999999,0.0013719512195121953,0.038081173780487795
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_4.csv,0.6658333333333334,0.9999999999920635,0.9618320610613601,126,0,5,125,0.023046875,0.00029761904761904765,0.022749255952380955
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_5.csv,0.6658333333333334,0.9999999999870129,0.7699999999923,77,0,23,156,0.039282226562499994,0.0013798701298701301,0.03790235643262987
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_7.csv,0.6658333333333334,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_2.csv,0.7489170502894609,0.9999999999878049,0.6890756302463102,82,0,37,137,0.03945312499999999,0.0013719512195121953,0.038081173780487795
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_8.csv,0.7489170502894609,0.9999999999880952,0.6086956521695023,84,0,54,118,0.0283203125,0.0021577380952380954,0.026162574404761905
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_5.csv,0.7489170502894609,0.9999999999870129,0.7699999999923,77,0,23,156,0.039282226562499994,0.0013798701298701301,0.03790235643262987
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_7.csv,0.7489170502894609,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_2.csv,0.6603040189888554,0.9999999999906541,0.8991596638579902,107,0,12,137,0.03945312499999999,0.0011682242990654205,0.03828490070093457
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_8.csv,0.6603040189888554,0.9999999999888889,0.6521739130387524,90,0,48,118,0.0283203125,0.0023611111111111116,0.025959201388888888
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_4.csv,0.6603040189888554,0.9920634920556185,0.9541984732751588,125,1,6,124,0.023046875,0.0003968253968253968,0.022650049603174606
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_7.csv,0.6603040189888554,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_2.csv,0.6862279741863075,0.9999999999878049,0.6890756302463102,82,0,37,137,0.03945312499999999,0.0013719512195121953,0.038081173780487795
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_8.csv,0.6862279741863075,0.9999999999891304,0.6666666666618358,92,0,46,118,0.0283203125,0.002241847826086957,0.026078464673913043
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_4.csv,0.6862279741863075,0.999999999992,0.9541984732751588,125,0,6,125,0.023046875,0.00025,0.022796875
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_5.csv,0.6862279741863075,0.9999999999873417,0.7899999999921,79,0,21,156,0.039282226562499994,0.0013449367088607597,0.037937289853639235
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_2.csv,0.6132632196480106,0.9999999999878049,0.6890756302463102,82,0,37,137,0.03945312499999999,0.0013719512195121953,0.038081173780487795
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_3.csv,0.6132632196480106,0.9999999999931973,0.849710982654048,147,0,26,83,0.019604492187500003,0.00012755102040816328,0.019476941167091838
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_5.csv,0.6132632196480106,0.9756097560856632,0.799999999992,80,2,20,154,0.039282226562499994,0.002134146341463415,0.03714808022103658
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_7.csv,0.6132632196480106,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_2.csv,0.6280555555555555,0.9999999999878049,0.6890756302463102,82,0,37,137,0.03945312499999999,0.0013719512195121953,0.038081173780487795
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_3.csv,0.6280555555555555,0.9999999999931035,0.8381502890124963,145,0,28,83,0.019604492187500003,0.00012931034482758624,0.019475181842672416
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_4.csv,0.6280555555555555,0.9920634920556185,0.9541984732751588,125,1,6,124,0.023046875,0.0003968253968253968,0.022650049603174606
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_7.csv,0.6280555555555555,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_2.csv,0.652592635671563,0.9999999999878049,0.6890756302463102,82,0,37,137,0.03945312499999999,0.0013719512195121953,0.038081173780487795
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_3.csv,0.652592635671563,0.9999999999931035,0.8381502890124963,145,0,28,83,0.019604492187500003,0.00012931034482758624,0.019475181842672416
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_4.csv,0.652592635671563,0.984251968496187,0.9541984732751588,125,2,6,123,0.023046875,0.0004921259842519685,0.022554749015748034
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_5.csv,0.652592635671563,0.9999999999875,0.799999999992,80,0,20,156,0.039282226562499994,0.00140625,0.0378759765625
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_2.csv,0.7061072789970987,0.9425287356213502,0.6890756302463102,82,5,37,132,0.03945312499999999,0.0020114942528735636,0.03744163074712643
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_3.csv,0.7061072789970987,0.9856115107842762,0.7919075144462896,137,2,36,81,0.019604492187500003,0.0003147482014388489,0.019289743986061154
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_8.csv,0.7061072789970987,0.9784946236453925,0.6594202898502941,91,2,47,116,0.0283203125,0.002419354838709678,0.025900957661290323
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_7.csv,0.7061072789970987,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_2.csv,0.6284219344596704,0.9425287356213502,0.6890756302463102,82,5,37,132,0.03945312499999999,0.0020114942528735636,0.03744163074712643
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_3.csv,0.6284219344596704,0.985714285707245,0.7976878612670655,138,2,35,81,0.019604492187500003,0.0003125,0.019291992187500002
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_8.csv,0.6284219344596704,0.982142857134088,0.7971014492695863,110,2,28,116,0.0283203125,0.0027901785714285715,0.025530133928571428
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_5.csv,0.6284219344596704,0.9999999999870129,0.7699999999923,77,0,23,156,0.039282226562499994,0.0013798701298701301,0.03790235643262987
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_2.csv,0.6669627476313522,0.9425287356213502,0.6890756302463102,82,5,37,132,0.03945312499999999,0.0020114942528735636,0.03744163074712643
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_3.csv,0.6669627476313522,0.9860139860070909,0.8150289017293929,141,2,32,81,0.019604492187500003,0.0003059440559440559,0.019298548131555945
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_8.csv,0.6669627476313522,0.9772727272616218,0.6231884057925856,86,2,52,116,0.0283203125,0.00234375,0.0259765625
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_1.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_4.csv,0.6669627476313522,0.9765624999923707,0.9541984732751588,125,3,6,122,0.023046875,0.000634765625,0.022412109375000003
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_2.csv,0.6796109538881578,0.9999999999878049,0.6890756302463102,82,0,37,137,0.03945312499999999,0.0013719512195121953,0.038081173780487795
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_1.csv,0.6796109538881578,0.9999999999880952,0.6666666666613756,84,0,42,130,0.0252685546875,7.440476190476191e-05,0.02519414992559524
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_5.csv,0.6796109538881578,0.9999999999878049,0.8199999999918,82,0,18,156,0.039282226562499994,0.0013719512195121953,0.0379102753429878
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_7.csv,0.6796109538881578,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_2.csv,0.6340608422553073,0.99999999999,0.8403361344467198,100,0,19,137,0.03945312499999999,0.0011875000000000002,0.03826562499999999
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_1.csv,0.6340608422553073,0.9754098360575786,0.9444444444369489,119,3,7,127,0.0252685546875,0.0005635245901639345,0.024705030097336066
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_4.csv,0.6340608422553073,0.9843749999923097,0.9618320610613601,126,2,5,123,0.023046875,0.00048828125,0.02255859375
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_7.csv,0.6340608422553073,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_2.csv,0.6554872837189911,0.9999999999878049,0.6890756302463102,82,0,37,137,0.03945312499999999,0.0013719512195121953,0.038081173780487795
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_1.csv,0.6554872837189911,0.9831932773026623,0.9285714285640589,117,2,9,128,0.0252685546875,0.0004726890756302521,0.02479586561186975
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_4.csv,0.6554872837189911,0.9999999999920635,0.9618320610613601,126,0,5,125,0.023046875,0.00029761904761904765,0.022749255952380955
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_5.csv,0.6554872837189911,0.9756097560856632,0.799999999992,80,2,20,154,0.039282226562499994,0.002134146341463415,0.03714808022103658
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_2.csv,0.6135119047619046,0.9999999999915254,0.9915966386471294,118,0,1,137,0.03945312499999999,0.0014830508474576272,0.03797007415254237
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_1.csv,0.6135119047619046,0.9999999999857142,0.5555555555511463,70,0,56,130,0.0252685546875,8.928571428571429e-05,0.025179268973214285
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_8.csv,0.6135119047619046,0.9999999999868421,0.5507246376771687,76,0,62,118,0.0283203125,0.002878289473684211,0.02544202302631579
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_7.csv,0.6135119047619046,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_2.csv,0.6788170766928711,0.9999999999878049,0.6890756302463102,82,0,37,137,0.03945312499999999,0.0013719512195121953,0.038081173780487795
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_1.csv,0.6788170766928711,0.9999999999848485,0.5238095238053666,66,0,60,130,0.0252685546875,9.46969696969697e-05,0.02517385771780303
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_8.csv,0.6788170766928711,0.9999999999855071,0.49999999999637684,69,0,69,118,0.0283203125,0.002626811594202899,0.0256935009057971
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_5.csv,0.6788170766928711,0.9999999999873417,0.7899999999921,79,0,21,156,0.039282226562499994,0.0013449367088607597,0.037937289853639235
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_2.csv,0.6642665214233842,0.9999999999915966,0.9999999999915966,119,0,0,137,0.03945312499999999,0.0015231092436974792,0.03793001575630251
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_1.csv,0.6642665214233842,0.9893617021171344,0.7380952380893802,93,1,33,129,0.0252685546875,0.0003324468085106383,0.024936107878989363
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_8.csv,0.6642665214233842,0.9999999999871795,0.5652173913002521,78,0,60,118,0.0283203125,0.00280448717948718,0.02551582532051282
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_4.csv,0.6642665214233842,0.9999999999920635,0.9618320610613601,126,0,5,125,0.023046875,0.000248015873015873,0.02279885912698413
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_2.csv,0.6236363636363637,0.9999999999880952,0.7058823529352447,84,0,35,137,0.03945312499999999,0.0013392857142857145,0.038113839285714275
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_1.csv,0.6236363636363637,0.9999999999857142,0.5555555555511463,70,0,56,130,0.0252685546875,8.928571428571429e-05,0.025179268973214285
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_3.csv,0.6236363636363637,0.999999999992126,0.7341040462385312,127,0,46,83,0.019604492187500003,0.0,0.019604492187500003
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_7.csv,0.6236363636363637,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_2.csv,0.6672420064763347,0.9879518072170126,0.6890756302463102,82,1,37,136,0.03945312499999999,0.004141566265060241,0.03531155873493975
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_1.csv,0.6672420064763347,0.9999999999848485,0.5238095238053666,66,0,60,130,0.0252685546875,0.0001893939393939394,0.02507916074810606
RF,4,crp_dataset_8_1_6.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_3.csv,0.6672420064763347,0.999999999992,0.7225433525969795,125,0,48,83,0.019604492187500003,0.0,0.019604492187500003
